Participant_ID,Cycle_Phase,Craving_Type,Craved_Food_Item,Craving_Intensity,Craving_Frequency,Preferred_Action_When_Craving
P4265,Ovulation,Sweet,Candy,4,Rare,Rest
P4266,Luteal,Sweet,Ice Cream,2,Rare,Rest
P4267,Menstrual,Sweet,Cookies,7,Sometimes,Go Out
P4268,Luteal,Fatty,Cheese,6,Sometimes,Watch Movie
P4269,Follicular,Sweet,Cake,2,Often,Rest
P4270,Follicular,Sweet,Cookies,5,Sometimes,Watch Movie
P4271,Follicular,Salty,Chips,6,Always,Rest
P4272,Ovulation,Spicy,Tacos,5,Sometimes,Watch Movie
P4273,Luteal,Sweet,Cake,4,Sometimes,Watch Movie
P4274,Menstrual,Spicy,Tacos,9,Rare,Watch Movie
P4275,Luteal,Sweet,Ice Cream,3,Often,Watch Movie
P4276,Ovulation,Fatty,Cheese,2,Always,Go Out
P4277,Luteal,Sweet,Ice Cream,9,Sometimes,Go Out
P4278,Ovulation,Spicy,Spicy Snacks,8,Sometimes,Rest
P4279,Menstrual,Spicy,Tacos,9,Often,Rest
P4280,Follicular,Sweet,Chocolate,10,Always,Go Out
P4281,Luteal,Sweet,Ice Cream,3,Often,Eat
P4282,Ovulation,Sweet,Cookies,1,Sometimes,Rest
P4283,Luteal,Fatty,Burger,1,Often,Eat
P4284,Menstrual,Sweet,Cookies,3,Sometimes,Watch Movie
P4285,Ovulation,Fatty,Cheese,4,Sometimes,Rest
P4286,Ovulation,None,None,2,Sometimes,Go Out
P4287,Luteal,None,None,8,Sometimes,Go Out
P4288,Ovulation,Salty,Chips,3,Often,Rest
P4289,Menstrual,Sweet,Chocolate,4,Often,Go Out
P4290,Menstrual,Sweet,Cookies,6,Always,Eat
P4291,Menstrual,Salty,Nuts,10,Sometimes,Rest
P4292,Luteal,Sweet,Cake,6,Always,Rest
P4293,Follicular,Sweet,Ice Cream,2,Often,Watch Movie
P4294,Luteal,Sweet,Cookies,6,Often,Go Out
P4295,Follicular,Sweet,Chocolate,4,Often,Go Out
P4296,Menstrual,Spicy,Pizza,5,Sometimes,Eat
P4297,Menstrual,Spicy,Spicy Snacks,7,Often,Rest
P4298,Follicular,None,None,7,Often,Watch Movie
P4299,Luteal,Sweet,Cake,6,Sometimes,Eat
P4300,Ovulation,Salty,Nuts,10,Always,Go Out
P4301,Menstrual,Sweet,Candy,6,Sometimes,Eat
P4302,Luteal,None,None,6,Always,Eat
P4303,Menstrual,Salty,Popcorn,4,Often,Rest
P4304,Menstrual,Salty,Popcorn,3,Sometimes,Rest
P4305,Follicular,Fatty,Fries,1,Always,Eat
P4306,Follicular,Fatty,Burger,3,Sometimes,Watch Movie
P4307,Follicular,None,None,3,Rare,Watch Movie
P4308,Ovulation,Sweet,Candy,9,Sometimes,Rest
P4309,Follicular,Sweet,Cake,3,Sometimes,Rest
P4310,Ovulation,Fatty,Fries,8,Always,Rest
P4311,Menstrual,Salty,Nuts,8,Often,Go Out
P4312,Follicular,Sweet,Chocolate,3,Sometimes,Eat
P4313,Follicular,Spicy,Pizza,10,Often,Eat
P4314,Luteal,None,None,10,Often,Go Out
P4315,Follicular,Salty,Nuts,6,Often,Go Out
P4316,Ovulation,Sweet,Cookies,8,Rare,Watch Movie
P4317,Luteal,Salty,Chips,8,Often,Rest
P4318,Ovulation,Spicy,Spicy Snacks,10,Sometimes,Watch Movie
P4319,Follicular,Salty,Nuts,10,Sometimes,Watch Movie
P4320,Ovulation,Sweet,Ice Cream,9,Sometimes,Eat
P4321,Luteal,Spicy,Tacos,9,Often,Watch Movie
P4322,Ovulation,Sweet,Ice Cream,8,Often,Go Out
P4323,Luteal,Sweet,Chocolate,7,Always,Go Out
P4324,Luteal,Salty,Nuts,10,Often,Go Out
P4325,Menstrual,Spicy,Spicy Snacks,3,Often,Rest
P4326,Menstrual,Fatty,Fries,7,Often,Watch Movie
P4327,Follicular,Spicy,Tacos,4,Always,Eat
P4328,Follicular,None,None,2,Sometimes,Eat
P4329,Ovulation,Fatty,Burger,8,Sometimes,Eat
P4330,Ovulation,Salty,Nuts,2,Often,Watch Movie
P4331,Menstrual,Salty,Popcorn,1,Sometimes,Watch Movie
P4332,Menstrual,None,None,5,Sometimes,Watch Movie
P4333,Follicular,Sweet,Cookies,10,Always,Rest
P4334,Ovulation,Spicy,Pizza,9,Always,Eat
P4335,Menstrual,Sweet,Cookies,5,Often,Go Out
P4336,Luteal,Salty,Chips,2,Rare,Rest
P4337,Ovulation,None,None,10,Rare,Rest
P4338,Menstrual,Sweet,Cake,4,Sometimes,Watch Movie
P4339,Menstrual,Sweet,Chocolate,8,Often,Watch Movie
P4340,Luteal,Fatty,Fries,7,Sometimes,Eat
P4341,Luteal,Fatty,Burger,5,Often,Go Out
P4342,Follicular,Fatty,Cheese,4,Rare,Go Out
P4343,Ovulation,Salty,Nuts,5,Sometimes,Watch Movie
P4344,Luteal,None,None,7,Rare,Watch Movie
P4345,Luteal,Sweet,Chocolate,5,Often,Eat
P4346,Ovulation,None,None,8,Rare,Watch Movie
P4347,Follicular,Salty,Popcorn,7,Sometimes,Watch Movie
P4348,Luteal,Sweet,Chocolate,7,Sometimes,Go Out
P4349,Luteal,Spicy,Spicy Snacks,9,Often,Watch Movie
P4350,Luteal,Sweet,Cake,8,Sometimes,Watch Movie
P4351,Menstrual,Sweet,Candy,8,Always,Go Out
P4352,Follicular,Spicy,Pizza,6,Sometimes,Eat
P4353,Luteal,Sweet,Chocolate,7,Often,Eat
P4354,Menstrual,Salty,Popcorn,8,Sometimes,Rest
P4355,Menstrual,Sweet,Cookies,5,Often,Watch Movie
P4356,Ovulation,Salty,Chips,10,Sometimes,Watch Movie
P4357,Menstrual,Sweet,Chocolate,2,Always,Go Out
P4358,Menstrual,Salty,Popcorn,7,Always,Watch Movie
P4359,Luteal,Sweet,Ice Cream,10,Sometimes,Go Out
P4360,Menstrual,Spicy,Pizza,3,Sometimes,Go Out
P4361,Menstrual,Sweet,Cookies,10,Sometimes,Eat
P4362,Luteal,Spicy,Pizza,8,Sometimes,Go Out
P4363,Menstrual,Fatty,Cheese,6,Rare,Go Out
P4364,Ovulation,None,None,4,Sometimes,Rest
P4365,Follicular,Salty,Nuts,2,Often,Go Out
P4366,Ovulation,Sweet,Candy,7,Sometimes,Rest
P4367,Menstrual,Sweet,Cake,1,Sometimes,Go Out
P4368,Luteal,Sweet,Cookies,7,Often,Eat
P4369,Ovulation,Sweet,Cake,10,Sometimes,Eat
P4370,Menstrual,Salty,Popcorn,10,Sometimes,Rest
P4371,Luteal,Sweet,Cake,7,Sometimes,Eat
P4372,Ovulation,Salty,Chips,10,Sometimes,Watch Movie
P4373,Luteal,Fatty,Fries,3,Often,Eat
P4374,Ovulation,Fatty,Fries,4,Rare,Go Out
P4375,Follicular,Sweet,Cake,4,Often,Rest
P4376,Ovulation,None,None,4,Often,Rest
P4377,Menstrual,None,None,9,Sometimes,Rest
P4378,Follicular,Salty,Chips,6,Sometimes,Go Out
P4379,Ovulation,Sweet,Candy,10,Sometimes,Eat
P4380,Ovulation,Fatty,Fries,9,Sometimes,Go Out
P4381,Luteal,None,None,4,Sometimes,Rest
P4382,Follicular,Fatty,Burger,7,Often,Go Out
P4383,Follicular,Salty,Nuts,10,Always,Watch Movie
P4384,Ovulation,Sweet,Chocolate,9,Often,Watch Movie
P4385,Menstrual,Salty,Nuts,10,Often,Rest
P4386,Luteal,Fatty,Cheese,3,Rare,Watch Movie
P4387,Ovulation,Salty,Chips,3,Sometimes,Go Out
P4388,Follicular,None,None,6,Always,Rest
P4389,Follicular,Salty,Popcorn,8,Rare,Watch Movie
P4390,Luteal,Spicy,Pizza,1,Rare,Watch Movie
P4391,Ovulation,Sweet,Chocolate,4,Always,Go Out
P4392,Menstrual,Sweet,Chocolate,8,Sometimes,Watch Movie
P4393,Luteal,Sweet,Ice Cream,6,Always,Go Out
P4394,Follicular,Sweet,Cookies,2,Sometimes,Eat
P4395,Menstrual,None,None,8,Always,Eat
P4396,Menstrual,Spicy,Tacos,1,Always,Rest
P4397,Follicular,Salty,Chips,1,Sometimes,Eat
P4398,Follicular,Salty,Nuts,7,Often,Rest
P4399,Follicular,Spicy,Spicy Snacks,10,Sometimes,Go Out
P4400,Follicular,Sweet,Candy,3,Sometimes,Rest
P4401,Ovulation,Sweet,Cookies,8,Often,Watch Movie
P4402,Ovulation,Spicy,Pizza,9,Sometimes,Eat
P4403,Follicular,Fatty,Burger,8,Often,Go Out
P4404,Menstrual,Salty,Chips,1,Always,Rest
P4405,Menstrual,Spicy,Tacos,1,Often,Watch Movie
P4406,Menstrual,Sweet,Candy,6,Often,Go Out
P4407,Menstrual,Sweet,Cake,1,Often,Rest
P4408,Luteal,Salty,Nuts,8,Often,Eat
P4409,Menstrual,Salty,Popcorn,6,Always,Eat
P4410,Luteal,Fatty,Cheese,5,Rare,Watch Movie
P4411,Luteal,Sweet,Chocolate,6,Often,Go Out
P4412,Follicular,Salty,Chips,4,Often,Go Out
P4413,Luteal,None,None,1,Rare,Go Out
P4414,Follicular,Spicy,Spicy Snacks,7,Sometimes,Watch Movie
P4415,Ovulation,Sweet,Candy,10,Always,Watch Movie
P4416,Ovulation,None,None,9,Rare,Rest
P4417,Follicular,Sweet,Chocolate,4,Sometimes,Eat
P4418,Luteal,Sweet,Chocolate,4,Often,Watch Movie
P4419,Luteal,Salty,Nuts,9,Often,Go Out
P4420,Luteal,Fatty,Burger,4,Often,Watch Movie
P4421,Follicular,Salty,Popcorn,10,Often,Go Out
P4422,Ovulation,Salty,Chips,4,Always,Go Out
P4423,Menstrual,Sweet,Chocolate,8,Often,Eat
P4424,Follicular,Fatty,Cheese,4,Often,Go Out
P4425,Menstrual,Sweet,Cookies,9,Always,Go Out
P4426,Menstrual,None,None,8,Sometimes,Eat
P4427,Ovulation,Salty,Chips,5,Always,Watch Movie
P4428,Menstrual,None,None,9,Sometimes,Eat
P4429,Follicular,Sweet,Candy,8,Sometimes,Go Out
P4430,Ovulation,Spicy,Tacos,10,Sometimes,Rest
P4431,Menstrual,Salty,Chips,4,Often,Rest
P4432,Menstrual,Spicy,Pizza,4,Rare,Go Out
P4433,Luteal,Sweet,Cake,1,Sometimes,Watch Movie
P4434,Menstrual,Sweet,Cookies,4,Always,Watch Movie
P4435,Ovulation,None,None,8,Sometimes,Watch Movie
P4436,Menstrual,Fatty,Fries,5,Sometimes,Rest
P4437,Ovulation,Spicy,Pizza,6,Always,Eat
P4438,Luteal,Sweet,Ice Cream,4,Sometimes,Go Out
P4439,Menstrual,Sweet,Chocolate,5,Sometimes,Rest
P4440,Menstrual,Salty,Chips,10,Often,Rest
P4441,Follicular,Spicy,Spicy Snacks,8,Sometimes,Watch Movie
P4442,Follicular,None,None,9,Always,Watch Movie
P4443,Ovulation,Sweet,Cookies,3,Sometimes,Rest
P4444,Ovulation,Sweet,Ice Cream,10,Often,Rest
P4445,Menstrual,Sweet,Chocolate,4,Often,Watch Movie
P4446,Ovulation,None,None,1,Sometimes,Watch Movie
P4447,Follicular,Sweet,Cookies,5,Sometimes,Go Out
P4448,Follicular,Sweet,Cookies,4,Rare,Go Out
P4449,Ovulation,Fatty,Burger,6,Often,Watch Movie
P4450,Menstrual,Sweet,Ice Cream,6,Often,Watch Movie
P4451,Menstrual,Fatty,Burger,10,Sometimes,Go Out
P4452,Ovulation,Salty,Nuts,6,Sometimes,Go Out
P4453,Menstrual,Salty,Popcorn,3,Often,Watch Movie
P4454,Follicular,Sweet,Candy,7,Always,Rest
P4455,Menstrual,Sweet,Candy,3,Sometimes,Rest
P4456,Luteal,Sweet,Cake,6,Often,Watch Movie
P4457,Ovulation,None,None,10,Always,Rest
P4458,Follicular,Salty,Chips,1,Sometimes,Eat
P4459,Ovulation,Spicy,Spicy Snacks,8,Often,Eat
P4460,Luteal,Salty,Nuts,7,Sometimes,Watch Movie
P4461,Follicular,Fatty,Burger,9,Often,Watch Movie
P4462,Menstrual,Fatty,Fries,3,Rare,Eat
P4463,Follicular,Sweet,Cake,8,Rare,Rest
P4464,Follicular,Salty,Nuts,2,Sometimes,Go Out
P4465,Ovulation,Salty,Popcorn,9,Rare,Watch Movie
P4466,Ovulation,Sweet,Chocolate,1,Sometimes,Watch Movie
P4467,Menstrual,Sweet,Cookies,10,Often,Watch Movie
P4468,Ovulation,Spicy,Pizza,7,Rare,Eat
P4469,Ovulation,Salty,Nuts,10,Often,Eat
P4470,Luteal,Spicy,Tacos,1,Often,Go Out
P4471,Menstrual,Fatty,Burger,6,Sometimes,Rest
P4472,Luteal,Sweet,Cookies,1,Always,Rest
P4473,Luteal,Sweet,Chocolate,4,Often,Eat
P4474,Follicular,None,None,7,Sometimes,Watch Movie
P4475,Ovulation,Spicy,Spicy Snacks,2,Always,Rest
P4476,Menstrual,Sweet,Chocolate,3,Often,Go Out
P4477,Ovulation,Sweet,Candy,4,Sometimes,Eat
P4478,Follicular,Salty,Nuts,6,Always,Eat
P4479,Menstrual,Salty,Chips,9,Always,Watch Movie
P4480,Menstrual,Salty,Nuts,4,Often,Watch Movie
P4481,Luteal,Spicy,Tacos,6,Sometimes,Rest
P4482,Ovulation,Salty,Chips,7,Always,Eat
P4483,Follicular,Sweet,Cake,4,Often,Eat
P4484,Menstrual,Salty,Nuts,6,Sometimes,Watch Movie
P4485,Luteal,Sweet,Chocolate,3,Sometimes,Watch Movie
P4486,Follicular,Spicy,Tacos,5,Often,Rest
P4487,Menstrual,Salty,Chips,10,Always,Watch Movie
P4488,Menstrual,Sweet,Chocolate,4,Often,Rest
P4489,Luteal,Salty,Nuts,7,Sometimes,Watch Movie
P4490,Luteal,Sweet,Ice Cream,6,Sometimes,Go Out
P4491,Luteal,Sweet,Candy,7,Sometimes,Watch Movie
P4492,Menstrual,Fatty,Fries,6,Often,Watch Movie
P4493,Follicular,Sweet,Chocolate,2,Sometimes,Go Out
P4494,Ovulation,Salty,Chips,7,Often,Go Out
P4495,Follicular,Salty,Nuts,8,Sometimes,Go Out
P4496,Ovulation,None,None,7,Sometimes,Eat
P4497,Menstrual,Sweet,Chocolate,4,Rare,Eat
P4498,Luteal,Salty,Chips,4,Sometimes,Watch Movie
P4499,Luteal,Salty,Popcorn,5,Often,Watch Movie
P4500,Luteal,Sweet,Cake,9,Always,Rest
P4501,Luteal,Sweet,Ice Cream,5,Often,Eat
P4502,Follicular,Sweet,Cake,2,Sometimes,Go Out
P4503,Luteal,Sweet,Chocolate,5,Often,Go Out
P4504,Menstrual,Salty,Nuts,3,Sometimes,Eat
P4505,Follicular,Fatty,Burger,10,Sometimes,Go Out
P4506,Luteal,Salty,Nuts,8,Sometimes,Watch Movie
P4507,Luteal,Sweet,Candy,10,Sometimes,Eat
P4508,Follicular,Sweet,Ice Cream,10,Always,Eat
P4509,Follicular,Fatty,Fries,2,Often,Rest
P4510,Luteal,Salty,Chips,4,Always,Go Out
P4511,Follicular,Salty,Chips,5,Often,Rest
P4512,Ovulation,Salty,Nuts,4,Always,Go Out
P4513,Follicular,Salty,Chips,5,Often,Go Out
P4514,Menstrual,Fatty,Cheese,10,Always,Rest
P4515,Luteal,None,None,4,Sometimes,Go Out
P4516,Luteal,Sweet,Cookies,3,Often,Go Out
P4517,Follicular,Sweet,Chocolate,1,Always,Rest
P4518,Ovulation,Sweet,Cookies,4,Sometimes,Rest
P4519,Ovulation,Sweet,Cake,9,Often,Watch Movie
P4520,Luteal,Salty,Chips,1,Often,Watch Movie
P4521,Ovulation,Salty,Nuts,7,Rare,Watch Movie
P4522,Menstrual,Sweet,Cookies,3,Often,Go Out
P4523,Luteal,Salty,Chips,8,Often,Rest
P4524,Ovulation,None,None,6,Sometimes,Rest
P4525,Luteal,Spicy,Tacos,1,Always,Eat
P4526,Luteal,Fatty,Burger,10,Often,Eat
P4527,Luteal,Salty,Nuts,5,Sometimes,Eat
P4528,Ovulation,Salty,Chips,8,Sometimes,Go Out
P4529,Menstrual,Salty,Nuts,3,Sometimes,Eat
P4530,Luteal,Spicy,Pizza,4,Sometimes,Eat
P4531,Follicular,Sweet,Ice Cream,7,Sometimes,Eat
P4532,Menstrual,Sweet,Ice Cream,6,Often,Eat
P4533,Menstrual,Sweet,Chocolate,7,Rare,Watch Movie
P4534,Ovulation,Sweet,Cake,9,Rare,Watch Movie
P4535,Ovulation,Fatty,Burger,9,Sometimes,Eat
P4536,Follicular,Salty,Nuts,2,Sometimes,Go Out
P4537,Menstrual,Sweet,Chocolate,3,Sometimes,Go Out
P4538,Menstrual,Sweet,Candy,4,Always,Go Out
P4539,Luteal,Fatty,Cheese,6,Always,Watch Movie
P4540,Menstrual,Salty,Nuts,5,Often,Watch Movie
P4541,Luteal,Salty,Nuts,6,Often,Go Out
P4542,Ovulation,Sweet,Ice Cream,8,Sometimes,Rest
P4543,Luteal,Fatty,Fries,2,Sometimes,Go Out
P4544,Ovulation,Salty,Chips,6,Always,Eat
P4545,Ovulation,Fatty,Cheese,9,Often,Rest
P4546,Ovulation,Sweet,Candy,5,Often,Eat
P4547,Ovulation,Salty,Nuts,1,Often,Watch Movie
P4548,Follicular,Salty,Popcorn,8,Often,Watch Movie
P4549,Menstrual,Sweet,Chocolate,4,Often,Watch Movie
P4550,Menstrual,Spicy,Tacos,8,Often,Eat
P4551,Follicular,Fatty,Cheese,4,Sometimes,Rest
P4552,Ovulation,Sweet,Cake,8,Often,Go Out
P4553,Menstrual,None,None,9,Sometimes,Watch Movie
P4554,Luteal,None,None,5,Always,Rest
P4555,Menstrual,Sweet,Ice Cream,5,Often,Watch Movie
P4556,Ovulation,Sweet,Ice Cream,2,Often,Rest
P4557,Ovulation,Salty,Nuts,9,Often,Eat
P4558,Follicular,Salty,Chips,4,Often,Rest
P4559,Follicular,Sweet,Chocolate,3,Sometimes,Go Out
P4560,Follicular,Salty,Popcorn,2,Often,Watch Movie
P4561,Menstrual,Spicy,Pizza,3,Sometimes,Eat
P4562,Menstrual,Fatty,Cheese,4,Rare,Eat
P4563,Luteal,Spicy,Tacos,9,Sometimes,Watch Movie
P4564,Luteal,Fatty,Cheese,6,Often,Go Out
P4565,Menstrual,Spicy,Tacos,10,Rare,Rest
P4566,Follicular,Sweet,Candy,5,Often,Rest
P4567,Ovulation,Fatty,Burger,9,Sometimes,Eat
P4568,Ovulation,None,None,8,Rare,Go Out
P4569,Ovulation,Sweet,Candy,6,Often,Rest
P4570,Menstrual,Fatty,Burger,3,Often,Go Out
P4571,Menstrual,Sweet,Cookies,7,Always,Rest
P4572,Menstrual,Spicy,Pizza,10,Often,Watch Movie
P4573,Follicular,Salty,Chips,6,Sometimes,Watch Movie
P4574,Ovulation,Salty,Popcorn,8,Always,Go Out
P4575,Follicular,Fatty,Cheese,6,Rare,Rest
P4576,Luteal,Spicy,Tacos,10,Sometimes,Eat
P4577,Ovulation,Fatty,Cheese,4,Often,Eat
P4578,Ovulation,Sweet,Chocolate,10,Sometimes,Rest
P4579,Ovulation,Fatty,Burger,7,Sometimes,Eat
P4580,Ovulation,Sweet,Candy,7,Often,Rest
P4581,Luteal,Sweet,Cake,8,Often,Rest
P4582,Luteal,None,None,2,Sometimes,Eat
P4583,Menstrual,Sweet,Candy,6,Often,Watch Movie
P4584,Ovulation,Fatty,Burger,3,Rare,Rest
P4585,Luteal,Sweet,Ice Cream,8,Always,Rest
P4586,Follicular,Fatty,Cheese,4,Sometimes,Watch Movie
P4587,Follicular,Sweet,Candy,4,Sometimes,Eat
P4588,Luteal,Salty,Nuts,2,Sometimes,Eat
P4589,Ovulation,Spicy,Spicy Snacks,6,Sometimes,Rest
P4590,Follicular,Spicy,Tacos,6,Often,Rest
P4591,Follicular,Salty,Chips,1,Often,Watch Movie
P4592,Luteal,None,None,8,Often,Eat
P4593,Luteal,Fatty,Cheese,3,Often,Go Out
P4594,Luteal,Fatty,Cheese,1,Sometimes,Eat
P4595,Ovulation,Sweet,Cookies,10,Sometimes,Go Out
P4596,Follicular,Spicy,Tacos,1,Often,Rest
P4597,Luteal,Sweet,Ice Cream,1,Sometimes,Eat
P4598,Menstrual,Spicy,Spicy Snacks,5,Often,Rest
P4599,Luteal,Sweet,Cookies,5,Often,Rest
P4600,Menstrual,None,None,1,Always,Eat
P4601,Ovulation,Salty,Nuts,5,Always,Rest
P4602,Menstrual,Sweet,Cookies,7,Often,Rest
P4603,Luteal,None,None,5,Often,Eat
P4604,Follicular,None,None,9,Always,Go Out
P4605,Ovulation,None,None,4,Often,Watch Movie
P4606,Menstrual,Sweet,Cake,9,Often,Eat
P4607,Ovulation,Sweet,Cookies,8,Sometimes,Watch Movie
P4608,Follicular,Salty,Popcorn,1,Often,Eat
P4609,Menstrual,Sweet,Ice Cream,4,Sometimes,Eat
P4610,Menstrual,Spicy,Spicy Snacks,7,Sometimes,Rest
P4611,Follicular,Sweet,Ice Cream,1,Always,Go Out
P4612,Luteal,None,None,8,Often,Watch Movie
P4613,Follicular,Spicy,Tacos,2,Rare,Eat
P4614,Follicular,None,None,8,Often,Eat
P4615,Follicular,Sweet,Cake,4,Often,Watch Movie
P4616,Luteal,Sweet,Cookies,8,Often,Go Out
P4617,Follicular,Sweet,Candy,1,Sometimes,Watch Movie
P4618,Ovulation,Salty,Chips,5,Rare,Watch Movie
P4619,Ovulation,Salty,Chips,9,Sometimes,Go Out
P4620,Luteal,Fatty,Burger,7,Always,Go Out
P4621,Follicular,Sweet,Cookies,3,Sometimes,Rest
P4622,Ovulation,None,None,4,Sometimes,Eat
P4623,Menstrual,Sweet,Ice Cream,10,Often,Go Out
P4624,Menstrual,Salty,Popcorn,7,Sometimes,Go Out
P4625,Follicular,Spicy,Tacos,6,Always,Rest
P4626,Follicular,Fatty,Cheese,4,Sometimes,Rest
P4627,Menstrual,Sweet,Ice Cream,3,Often,Eat
P4628,Follicular,Fatty,Cheese,2,Sometimes,Go Out
P4629,Luteal,None,None,10,Always,Eat
P4630,Menstrual,Salty,Chips,9,Sometimes,Rest
P4631,Follicular,Spicy,Spicy Snacks,3,Often,Watch Movie
P4632,Menstrual,Sweet,Ice Cream,7,Often,Go Out
P4633,Ovulation,Salty,Chips,1,Sometimes,Rest
P4634,Follicular,None,None,8,Sometimes,Rest
P4635,Ovulation,Salty,Nuts,1,Always,Eat
P4636,Menstrual,Sweet,Cake,2,Always,Watch Movie
P4637,Menstrual,None,None,1,Often,Rest
P4638,Follicular,Sweet,Candy,4,Sometimes,Go Out
P4639,Ovulation,Sweet,Candy,2,Often,Rest
P4640,Menstrual,Sweet,Ice Cream,1,Rare,Eat
P4641,Luteal,Sweet,Cake,1,Sometimes,Eat
P4642,Follicular,Sweet,Cake,2,Always,Go Out
P4643,Ovulation,None,None,6,Often,Rest
P4644,Luteal,None,None,2,Often,Rest
P4645,Menstrual,Spicy,Pizza,2,Often,Watch Movie
P4646,Ovulation,Fatty,Fries,8,Always,Go Out
P4647,Ovulation,Sweet,Chocolate,5,Always,Go Out
P4648,Menstrual,Sweet,Candy,8,Often,Watch Movie
P4649,Luteal,Fatty,Cheese,8,Often,Watch Movie
P4650,Ovulation,Sweet,Ice Cream,2,Always,Rest
P4651,Luteal,None,None,7,Often,Watch Movie
P4652,Luteal,Sweet,Chocolate,9,Often,Watch Movie
P4653,Menstrual,Sweet,Candy,8,Often,Rest
P4654,Menstrual,None,None,9,Often,Eat
P4655,Follicular,Sweet,Cookies,8,Always,Go Out
P4656,Follicular,None,None,4,Often,Watch Movie
P4657,Ovulation,Sweet,Ice Cream,10,Always,Go Out
P4658,Luteal,None,None,7,Often,Watch Movie
P4659,Luteal,Salty,Popcorn,9,Rare,Watch Movie
P4660,Menstrual,Sweet,Chocolate,9,Often,Rest
P4661,Luteal,Spicy,Spicy Snacks,4,Sometimes,Rest
P4662,Follicular,Sweet,Cake,7,Sometimes,Rest
P4663,Follicular,Sweet,Candy,6,Often,Watch Movie
P4664,Ovulation,Spicy,Pizza,3,Rare,Go Out
P4665,Ovulation,Sweet,Chocolate,10,Often,Go Out
P4666,Menstrual,Spicy,Tacos,6,Sometimes,Watch Movie
P4667,Menstrual,Sweet,Ice Cream,8,Always,Eat
P4668,Menstrual,Salty,Popcorn,2,Always,Rest
P4669,Ovulation,Salty,Chips,3,Sometimes,Eat
P4670,Luteal,None,None,8,Sometimes,Eat
P4671,Menstrual,Salty,Nuts,4,Often,Rest
P4672,Luteal,Spicy,Pizza,4,Rare,Go Out
P4673,Menstrual,Sweet,Cake,2,Sometimes,Go Out
P4674,Ovulation,Spicy,Tacos,10,Sometimes,Eat
P4675,Follicular,Sweet,Ice Cream,1,Always,Watch Movie
P4676,Luteal,Fatty,Burger,7,Sometimes,Eat
P4677,Menstrual,Salty,Chips,4,Sometimes,Go Out
P4678,Ovulation,Salty,Nuts,6,Often,Watch Movie
P4679,Menstrual,Sweet,Ice Cream,8,Often,Rest
P4680,Luteal,Spicy,Tacos,7,Rare,Rest
P4681,Ovulation,Sweet,Cookies,7,Often,Eat
P4682,Menstrual,Sweet,Chocolate,6,Sometimes,Rest
P4683,Menstrual,Spicy,Tacos,4,Sometimes,Eat
P4684,Menstrual,Sweet,Ice Cream,4,Often,Rest
P4685,Menstrual,Fatty,Fries,9,Often,Eat
P4686,Menstrual,Spicy,Tacos,5,Often,Watch Movie
P4687,Menstrual,Salty,Nuts,9,Often,Watch Movie
P4688,Follicular,Spicy,Pizza,9,Often,Watch Movie
P4689,Luteal,Sweet,Candy,4,Often,Eat
P4690,Menstrual,Salty,Nuts,2,Rare,Eat
P4691,Menstrual,Sweet,Candy,2,Often,Eat
P4692,Menstrual,Salty,Nuts,9,Often,Watch Movie
P4693,Menstrual,Fatty,Burger,9,Sometimes,Watch Movie
P4694,Ovulation,Spicy,Pizza,3,Sometimes,Watch Movie
P4695,Ovulation,Sweet,Chocolate,5,Often,Watch Movie
P4696,Menstrual,Sweet,Candy,5,Sometimes,Rest
P4697,Luteal,Salty,Nuts,2,Sometimes,Go Out
P4698,Ovulation,Salty,Chips,2,Often,Rest
P4699,Follicular,Sweet,Ice Cream,10,Sometimes,Go Out
P4700,Follicular,Sweet,Candy,1,Often,Rest
P4701,Follicular,Salty,Chips,2,Often,Eat
P4702,Menstrual,Salty,Popcorn,7,Sometimes,Go Out
P4703,Menstrual,Sweet,Candy,1,Often,Rest
P4704,Ovulation,Sweet,Ice Cream,1,Sometimes,Go Out
P4705,Follicular,Sweet,Cake,9,Often,Rest
P4706,Ovulation,Sweet,Cake,2,Sometimes,Watch Movie
P4707,Ovulation,Salty,Nuts,4,Often,Eat
P4708,Luteal,Salty,Chips,3,Sometimes,Eat
P4709,Ovulation,Salty,Nuts,4,Rare,Watch Movie
P4710,Menstrual,None,None,7,Often,Rest
P4711,Luteal,Salty,Popcorn,10,Always,Watch Movie
P4712,Follicular,Fatty,Fries,2,Always,Go Out
P4713,Menstrual,None,None,2,Often,Eat
P4714,Luteal,Fatty,Burger,9,Sometimes,Eat
P4715,Follicular,Sweet,Ice Cream,6,Often,Rest
P4716,Menstrual,Salty,Popcorn,7,Often,Go Out
P4717,Ovulation,Sweet,Candy,5,Rare,Rest
P4718,Ovulation,Sweet,Cookies,5,Often,Rest
P4719,Luteal,Sweet,Chocolate,4,Sometimes,Watch Movie
P4720,Menstrual,Salty,Nuts,8,Often,Eat
P4721,Luteal,Salty,Nuts,7,Often,Watch Movie
P4722,Follicular,Sweet,Cake,10,Sometimes,Go Out
P4723,Luteal,Fatty,Cheese,2,Often,Go Out
P4724,Ovulation,Salty,Nuts,2,Sometimes,Eat
P4725,Menstrual,Sweet,Cake,6,Often,Eat
P4726,Menstrual,Sweet,Chocolate,1,Sometimes,Rest
P4727,Follicular,None,None,7,Often,Rest
P4728,Menstrual,Fatty,Fries,8,Sometimes,Rest
P4729,Follicular,Sweet,Chocolate,10,Sometimes,Rest
